order_id,customer_id,delivery_partner_id,product_id,feedback_id,order_datetime,area,customer_name,customer_segment,product_name,category,price,quantity,value,payment_method,promised_time,delivery_time_minutes,actual_time,reasons_if_delayed,rating,feedback_category,feedback_text,feedback_segment,emoji,star,img,Date
3314393477,55170753,37197,901144.0,1033430,"2024-10-26 13:36:56",Miryalaguda,"Praneel Nagy",Inactive,Sugar,"Grocery & Staples",340.36,3.0,1021.08,Cash,"2024-10-26 13:49:56",3,"2024-10-26 13:52:56",Traffic,3,"Product Quality","The product met my expectations.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2024-10-26
4188317986,42366724,48031,951463.0,390761,"2023-03-20 01:44:55",Saharanpur,"Quincy Kari",Inactive,"Pet Treats","Pet Care",787.4,1.0,787.4,Wallet,"2023-03-20 01:56:55",10,"2023-03-20 02:06:55",Traffic,4,"Customer Service","The product met my expectations.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2023-03-20
1646665366,51387106,59753,654297.0,4859714,"2024-07-26 18:45:20",Jamalpur,"Nandini Devi",New,Potatoes,"Fruits & Vegetables",13.25,3.0,39.75,Wallet,"2024-07-26 19:01:20",12,"2024-07-26 19:13:20",Traffic,2,Delivery,"Taste was not as expected.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-07-26
9558804585,82700270,32740,953175.0,7224389,"2024-03-15 11:58:19",Kishanganj,"Hemal Bhavsar",New,"Baby Food","Baby Care",225.21,2.0,450.42,Card,"2024-03-15 12:09:19",6,"2024-03-15 12:15:19",Traffic,4,"App Experience","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,2024-03-15
9047652469,71902700,27774,319388.0,2957775,"2024-08-05 03:13:47",Bhind,"Qarin Nazareth",Regular,"Orange Juice","Cold Drinks & Juices",657.8,3.0,1973.4,Card,"2024-08-05 03:28:47",-5,"2024-08-05 03:23:47",NULL,4,"App Experience","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,2024-08-05
2893800377,57892837,54327,187399.0,1861939,"2024-03-22 11:38:50",Bally,"Thomas Bail",Premium,"Frozen Pizza","Instant & Frozen Food",53.49,1.0,53.49,Card,"2024-03-22 11:57:50",-4,"2024-03-22 11:53:50",NULL,4,Delivery,"The product met my expectations.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-03-22
6139157985,88517890,23927,753354.0,8506288,"2024-02-03 13:33:26",Nizamabad,"Anvi Swaminathan",Premium,Shampoo,"Personal Care",423.56,3.0,1270.68,Wallet,"2024-02-03 13:51:26",22,"2024-02-03 14:13:26",Traffic,3,"Product Quality","Taste was not as expected.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2024-02-03
6029394789,7591711,28593,803607.0,6192529,"2023-04-30 06:03:14",Nagercoil,"Triya Kakar",Regular,Soap,"Personal Care",949.73,1.0,949.73,UPI,"2023-04-30 06:23:14",9,"2023-04-30 06:32:14",Traffic,2,"Product Quality","Taste was not as expected.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2023-04-30
5874940276,38875754,22218,91670.0,1618838,"2024-04-11 06:28:42",Ambattur,"Yash Mitter",Premium,"Dish Soap","Household Care",439.24,1.0,439.24,UPI,"2024-04-11 06:45:42",-5,"2024-04-11 06:40:42",NULL,3,"Product Quality","Product was damaged during delivery.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-04-11
5205211911,57662767,38835,561860.0,4586251,"2024-09-27 18:32:45",Kalyan-Dombivli,"Lila Chakraborty",Premium,"Orange Juice","Cold Drinks & Juices",874.78,2.0,1749.56,Cash,"2024-09-27 18:52:45",14,"2024-09-27 19:06:45",Traffic,5,"Product Quality","Overall good experience, thank you!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,2024-09-27
5314758068,48776805,68342,552883.0,4350650,"2024-02-03 00:17:30",Alwar,"Prisha Sanghvi",Premium,Potatoes,"Fruits & Vegetables",888.16,3.0,2664.48,Card,"2024-02-03 00:36:30",10,"2024-02-03 00:46:30",Traffic,4,"Customer Service","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-02-03
484869710,6756256,41598,15314.0,8477025,"2023-09-09 11:46:42",Bellary,"Ijaya Goel",Premium,Cheese,"Dairy & Breakfast",578.85,2.0,1157.7,Cash,"2023-09-09 12:05:42",3,"2023-09-09 12:08:42",Traffic,3,"App Experience","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2023-09-09
9957728938,25915909,64839,455755.0,1952997,"2024-08-05 21:29:11",Bhimavaram,"Gaurangi Singh",New,Detergent,"Household Care",44.09,2.0,88.18,UPI,"2024-08-05 21:43:11",16,"2024-08-05 21:59:11",Traffic,4,"Customer Service","Items were in perfect condition.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-08-05
3136056666,57770044,60976,555121.0,3708986,"2024-04-29 03:24:15",Ajmer,"Zarna Master",Regular,Carrots,"Fruits & Vegetables",354.91,1.0,354.91,UPI,"2024-04-29 03:40:15",12,"2024-04-29 03:52:15",Traffic,3,"Customer Service","Very disappointed with the quality.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-04-29
4926104391,47206881,13060,642612.0,5606141,"2023-10-24 07:42:01",Nellore,"Barkha Contractor",Premium,"Pet Treats","Pet Care",517.03,2.0,1034.06,Wallet,"2023-10-24 08:02:01",14,"2023-10-24 08:16:01",Traffic,4,Delivery,"Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2023-10-24
1827844756,16785724,78517,681063.0,9339865,"2023-04-07 11:32:25",Vellore,"Indali Majumdar",Regular,"Mango Drink","Cold Drinks & Juices",321.28,1.0,321.28,UPI,"2023-04-07 11:43:25",3,"2023-04-07 11:46:25",Traffic,4,"App Experience","Highly recommended!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,2023-04-07
7032037874,57291761,59618,491314.0,4858898,"2024-06-13 19:06:38",Pallavaram,"Samarth Muni",Regular,"Ice Cream","Instant & Frozen Food",973.44,3.0,2920.32,UPI,"2024-06-13 19:17:38",0,"2024-06-13 19:17:38",NULL,3,"App Experience","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-06-13
3779230503,46699982,52785,82484.0,9230966,"2023-07-11 05:19:38",Ulhasnagar,"Abhiram Sahni",Inactive,"Baby Food","Baby Care",914.88,3.0,2744.64,Card,"2023-07-11 05:30:38",-1,"2023-07-11 05:29:38",NULL,5,"App Experience","Customer service was very helpful.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,2023-07-11
3473012553,89669139,99684,951463.0,9059940,"2024-02-16 21:32:26",Tiruppur,"Bishakha Natarajan",Premium,"Pet Treats","Pet Care",787.4,2.0,1574.8,Card,"2024-02-16 21:48:26",26,"2024-02-16 22:14:26",Traffic,2,"Customer Service","Very disappointed with the quality.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2024-02-16
7988504487,8164639,86506,91670.0,3954704,"2024-05-14 11:32:09",Gandhidham,"Pushti Dhillon",Premium,"Dish Soap","Household Care",439.24,3.0,1317.72,Wallet,"2024-05-14 11:42:09",-1,"2024-05-14 11:41:09",NULL,4,"App Experience","Nothing to complain about, but nothing exceptional.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-05-14
7193792738,84572019,91241,500633.0,5651196,"2024-06-05 15:34:59",Burhanpur,"Jagrati Baral",Inactive,Cereal,"Dairy & Breakfast",154.5,3.0,463.5,Card,"2024-06-05 15:49:59",4,"2024-06-05 15:53:59",Traffic,4,Delivery,"Excellent quality, will buy again!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2024-06-05
7750989397,79672044,42583,300159.0,6692319,"2024-01-07 01:01:22",Hapur,"Jagdish Vora",New,Cola,"Cold Drinks & Juices",44.35,1.0,44.35,Wallet,"2024-01-07 01:20:22",4,"2024-01-07 01:24:22",Traffic,3,Delivery,"Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,2024-01-07
4434816229,63292875,17469,537274.0,4807430,"2023-09-14 06:52:00",Noida,"Guneet Borah",Premium,"Pet Treats","Pet Care",702.71,1.0,702.71,Wallet,"2023-09-14 07:10:00",-5,"2023-09-14 07:05:00",NULL,4,Delivery,"It was okay, nothing special.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2023-09-14
6896732047,62068277,29664,187399.0,6541743,"2024-04-18 17:58:30",Hosur,"Zarna Shetty",Regular,"Frozen Pizza","Instant & Frozen Food",53.49,3.0,160.47,Cash,"2024-04-18 18:08:30",-2,"2024-04-18 18:06:30",NULL,4,Delivery,"Nothing to complain about, but nothing exceptional.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-04-18
4740837071,64795608,70,833557.0,9853363,"2023-11-01 15:26:13",Udupi,"Ishita Mital",New,Cereal,"Dairy & Breakfast",422.87,3.0,1268.61,UPI,"2023-11-01 15:42:13",5,"2023-11-01 15:47:13",Traffic,4,Delivery,"Good selection of products.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2023-11-01
6649631729,75640174,9599,863930.0,8193270,"2024-09-30 09:24:51",Akola,"Advik Bhakta",Premium,Shampoo,"Personal Care",242.57,3.0,727.71,Card,"2024-09-30 09:39:51",-1,"2024-09-30 09:38:51",NULL,3,"Product Quality","It was okay, nothing special.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2024-09-30
5351526726,75892474,18337,962054.0,327126,"2023-03-28 18:51:51",Guntur,"Baghyawati Ray",New,"Orange Juice","Cold Drinks & Juices",16.86,2.0,33.72,Cash,"2023-03-28 19:08:51",-4,"2023-03-28 19:04:51",NULL,5,Delivery,"Good selection of products.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,2023-03-28
1506082041,11446157,80462,880510.0,6353752,"2023-05-04 07:48:45",Shimoga,"Nidhi Borra",Inactive,Bread,"Dairy & Breakfast",951.43,1.0,951.43,Card,"2023-05-04 08:00:45",-3,"2023-05-04 07:57:45",NULL,1,"App Experience","Taste was not as expected.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/X7wFjX1B/food.png,2023-05-04
1023260165,10683250,93967,470449.0,408309,"2024-02-16 19:06:29",Bhagalpur,"Manthan Sundaram",Regular,"Frozen Biryani","Instant & Frozen Food",827.77,1.0,827.77,Card,"2024-02-16 19:23:29",0,"2024-02-16 19:23:29",NULL,3,Delivery,"The product met my expectations.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-02-16
8257032403,17805991,71946,859361.0,9691887,"2024-09-18 21:17:58",Dhule,"Jhalak Rai",New,Shampoo,"Personal Care",432.39,1.0,432.39,Wallet,"2024-09-18 21:34:58",3,"2024-09-18 21:37:58",Traffic,3,"App Experience","Average experience, could improve.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2024-09-18
7216524192,72605638,79713,15314.0,51560,"2024-09-01 16:23:34",Korba,"Zansi Nanda",Inactive,Cheese,"Dairy & Breakfast",578.85,2.0,1157.7,Card,"2024-09-01 16:33:34",-3,"2024-09-01 16:30:34",NULL,3,"Customer Service","Customer service was not helpful.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2024-09-01
8619795820,98687927,68794,449106.0,2521458,"2024-09-04 09:17:19",Pali,"Yachana Brar",Premium,Soap,"Personal Care",48.55,2.0,97.1,Card,"2024-09-04 09:30:19",21,"2024-09-04 09:51:19",Traffic,1,"Product Quality","Delivery was late and I was unhappy.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2024-09-04
6494708839,25595836,36208,140154.0,8390508,"2023-06-18 16:06:43",Orai,"Sathvik Prabhakar",New,Shampoo,"Personal Care",171.2,2.0,342.4,Cash,"2023-06-18 16:18:43",1,"2023-06-18 16:19:43",Traffic,5,"App Experience","Excellent quality, will buy again!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2023-06-18
9859249765,5039883,19900,600767.0,913683,"2024-05-13 13:57:42",Purnia,"Gavin Garg",Inactive,Toothpaste,"Personal Care",722.42,3.0,2167.26,UPI,"2024-05-13 14:10:42",-3,"2024-05-13 14:07:42",NULL,4,"Product Quality","Highly recommended!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2024-05-13
3528020011,33675108,32566,592784.0,1306601,"2023-11-12 11:51:12",Jalgaon,"Yagnesh Patel",Inactive,Biscuits,"Snacks & Munchies",280.35,2.0,560.7,Cash,"2023-11-12 12:01:12",3,"2023-11-12 12:04:12",Traffic,4,"Customer Service","Good selection of products.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2023-11-12
5937934264,90346920,41221,462526.0,1687980,"2024-09-11 19:24:19",Satara,"Idika Acharya",New,Curd,"Dairy & Breakfast",449.97,3.0,1349.91,Card,"2024-09-11 19:35:19",15,"2024-09-11 19:50:19",Traffic,5,"App Experience","Highly recommended!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2024-09-11
2976477423,57213543,2591,585299.0,2866024,"2023-08-17 07:32:10",Gandhinagar,"Hema Natarajan",Regular,"Pet Treats","Pet Care",799.46,2.0,1598.92,Wallet,"2023-08-17 07:47:10",0,"2023-08-17 07:47:10",NULL,3,"Customer Service","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2023-08-17
1002438039,85198177,52508,709916.0,5931641,"2024-02-17 03:28:02",Jammu,"Charita Comar",Premium,Detergent,"Household Care",33.76,3.0,101.28,Card,"2024-02-17 03:44:02",-1,"2024-02-17 03:43:02",NULL,1,"Customer Service","The packaging was poor.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-02-17
2571163022,59345983,59402,487931.0,1605595,"2024-02-06 22:03:16",Saharanpur,"Liam Sagar",Regular,Sugar,"Grocery & Staples",709.08,3.0,2127.24,Cash,"2024-02-06 22:20:16",14,"2024-02-06 22:34:16",Traffic,4,"Product Quality","The product met my expectations.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2024-02-06
6850221497,21270783,43013,812607.0,25577,"2024-07-21 22:37:39",Bhavnagar,"Aarna Vig",New,Potatoes,"Fruits & Vegetables",416.65,3.0,1249.95,UPI,"2024-07-21 22:52:39",-5,"2024-07-21 22:47:39",NULL,4,"Customer Service","Good selection of products.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-07-21
4706569127,68016312,74560,15314.0,4258919,"2023-07-27 18:37:32",Orai,"Qarin Bera",Regular,Cheese,"Dairy & Breakfast",578.85,1.0,578.85,Wallet,"2023-07-27 18:51:32",5,"2023-07-27 18:56:32",Traffic,5,Delivery,"Items were in perfect condition.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2023-07-27
8168261752,65903057,18998,349294.0,6630006,"2024-04-22 06:11:39",Uluberia,"Krishna Shroff",Regular,Onions,"Fruits & Vegetables",934.75,2.0,1869.5,Card,"2024-04-22 06:30:39",23,"2024-04-22 06:53:39",Traffic,4,"App Experience","Customer service was very helpful.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-04-22
5828325906,40587811,34564,15314.0,9003999,"2023-12-04 11:40:56",Adoni,"Jeevika Rajagopalan",Inactive,Cheese,"Dairy & Breakfast",578.85,2.0,1157.7,Wallet,"2023-12-04 11:59:56",-2,"2023-12-04 11:57:56",NULL,3,Delivery,"Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2023-12-04
5012271549,73061709,31783,67197.0,9017197,"2024-09-21 10:04:21",Uluberia,"Zinal Sundaram",Premium,Butter,"Dairy & Breakfast",552.2,1.0,552.2,Cash,"2024-09-21 10:19:21",28,"2024-09-21 10:47:21",Traffic,2,"App Experience","Product was damaged during delivery.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2024-09-21
8110316958,61226835,29001,451812.0,8997814,"2024-01-30 19:28:34",Kishanganj,"Owen Soni",Premium,"Pain Reliever",Pharmacy,530.85,3.0,1592.55,Wallet,"2024-01-30 19:48:34",-3,"2024-01-30 19:45:34",NULL,1,Delivery,"Very disappointed with the quality.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/W3x7FCP9/pharmacy.png,2024-01-30
3190808443,77618011,42099,140489.0,116173,"2024-01-10 08:50:54",Silchar,"Bhavna Bath",Inactive,Soap,"Personal Care",650.2,3.0,1950.6,Cash,"2024-01-10 09:00:54",-4,"2024-01-10 08:56:54",NULL,4,Delivery,"Will definitely order again.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2024-01-10
7175472728,9551011,95658,435929.0,2204388,"2023-09-12 11:51:20","Navi Mumbai","Idika Chand",Inactive,"Toilet Cleaner","Household Care",856.89,2.0,1713.78,UPI,"2023-09-12 12:01:20",0,"2023-09-12 12:01:20",NULL,3,"App Experience","It was okay, nothing special.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2023-09-12
6011117738,24337950,8264,658389.0,7446356,"2024-01-07 10:51:31",Haridwar,"Ishwar Chakraborty",Inactive,Popcorn,"Snacks & Munchies",152.55,3.0,457.65,Card,"2024-01-07 11:01:31",3,"2024-01-07 11:04:31",Traffic,3,"Product Quality","Average experience, could improve.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2024-01-07
3952040848,31156674,16761,927651.0,7602818,"2024-05-09 00:30:37",Jamnagar,"Aarav Jaggi",Inactive,"Baby Wipes","Baby Care",426.72,2.0,853.44,UPI,"2024-05-09 00:41:37",-2,"2024-05-09 00:39:37",NULL,3,"Product Quality","Delivery was late and I was unhappy.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,2024-05-09
7026479520,81994445,82300,613942.0,2703135,"2024-07-17 22:05:57",Kalyan-Dombivli,"Imaran Jha",Premium,"Pet Treats","Pet Care",545,1.0,545,Cash,"2024-07-17 22:17:57",2,"2024-07-17 22:19:57",Traffic,3,"Customer Service","Items were missing from my order.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2024-07-17
6572695161,64197854,11353,70969.0,6772284,"2024-03-18 08:19:53",Bellary,"Krishna Ramanathan",Regular,Carrots,"Fruits & Vegetables",631.7,1.0,631.7,Wallet,"2024-03-18 08:32:53",0,"2024-03-18 08:32:53",NULL,3,Delivery,"The packaging was poor.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-03-18
9090769419,66485571,45133,305754.0,1038308,"2024-09-02 03:14:47",Ratlam,"Anthony Pall",Inactive,"Frozen Vegetables","Instant & Frozen Food",979.99,1.0,979.99,Wallet,"2024-09-02 03:29:47",-4,"2024-09-02 03:25:47",NULL,4,Delivery,"Will definitely order again.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-09-02
5979489110,22161071,8681,853932.0,682222,"2023-09-07 07:49:52",Jalna,"Arunima Deol",New,"Baby Wipes","Baby Care",941.19,1.0,941.19,Card,"2023-09-07 08:03:52",2,"2023-09-07 08:05:52",Traffic,2,"Product Quality","Items were missing from my order.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,2023-09-07
964698323,81763298,88842,257719.0,505569,"2024-09-30 23:16:20",Ichalkaranji,"Laban Kumar",Premium,Eggs,"Dairy & Breakfast",281.73,3.0,845.19,Wallet,"2024-09-30 23:34:20",5,"2024-09-30 23:39:20",Traffic,2,"App Experience","The packaging was poor.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2024-09-30
2304242664,65815155,76144,516376.0,2483109,"2024-03-21 08:29:02",Bangalore,"Amara Palan",New,Onions,"Fruits & Vegetables",877.43,3.0,2632.29,Card,"2024-03-21 08:47:02",0,"2024-03-21 08:47:02",NULL,4,Delivery,"Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-03-21
2483843748,26040510,62504,812607.0,9866743,"2023-05-24 09:19:37",Kadapa,"Jasmit Barad",Premium,Potatoes,"Fruits & Vegetables",416.65,3.0,1249.95,Wallet,"2023-05-24 09:35:37",3,"2023-05-24 09:38:37",Traffic,5,"Customer Service","Items were in perfect condition.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2023-05-24
2560588609,6291143,48964,186168.0,1263890,"2024-06-21 01:18:07",Yamunanagar,"Banjeet Oak",Inactive,"Dog Food","Pet Care",878.8,1.0,878.8,UPI,"2024-06-21 01:35:07",1,"2024-06-21 01:36:07",Traffic,5,"App Experience","Very fresh and well-packaged.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2024-06-21
9268920928,17805991,26193,9436.0,8519341,"2023-07-05 12:33:39",Dhule,"Jhalak Rai",New,Toothpaste,"Personal Care",88.43,2.0,176.86,Cash,"2023-07-05 12:44:39",4,"2023-07-05 12:48:39",Traffic,1,"Product Quality","Delivery was late and I was unhappy.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2023-07-05
9554019312,6247821,24936,578097.0,4189141,"2023-09-08 01:54:46",Panvel,"Mekhala Vora",Regular,Nuts,"Snacks & Munchies",267.61,1.0,267.61,UPI,"2023-09-08 02:10:46",-5,"2023-09-08 02:05:46",NULL,4,"App Experience","Great prices and fast delivery!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2023-09-08
3749174258,38902193,32618,613942.0,2457038,"2024-02-13 07:46:49",Bellary,"Yutika Sandhu",New,"Pet Treats","Pet Care",545,3.0,1635,Wallet,"2024-02-13 07:59:49",11,"2024-02-13 08:10:49",Traffic,4,"Product Quality","Good selection of products.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2024-02-13
3947164241,95768401,82928,131136.0,2423659,"2024-11-04 20:29:15",Kadapa,"Jyoti Pau",Inactive,Salt,"Grocery & Staples",37.8,2.0,75.6,UPI,"2024-11-04 20:43:15",4,"2024-11-04 20:47:15",Traffic,4,"App Experience","Items were in perfect condition.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2024-11-04
8830321199,93341057,6336,894539.0,5028,"2024-08-10 06:00:16",Maheshtala,"Ayaan Tiwari",Inactive,"Dish Soap","Household Care",445.48,2.0,890.96,Cash,"2024-08-10 06:17:16",15,"2024-08-10 06:32:16",Traffic,5,"Product Quality","Very fresh and well-packaged.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-08-10
3811318591,64940409,44363,585299.0,9945845,"2023-07-07 12:56:03",Gurgaon,"Yoshita Divan",Inactive,"Pet Treats","Pet Care",799.46,1.0,799.46,UPI,"2023-07-07 13:10:03",-2,"2023-07-07 13:08:03",NULL,1,"App Experience","Product was damaged during delivery.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2023-07-07
6795601573,46629917,52656,677542.0,8989443,"2023-12-13 02:39:49",Jamshedpur,"Vasudha Dey",Premium,"Toilet Cleaner","Household Care",212.61,1.0,212.61,Card,"2023-12-13 02:49:49",-4,"2023-12-13 02:45:49",NULL,5,"Customer Service","Very happy with the service!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2023-12-13
